song,artist,album_name,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,id,uri,uri,track_href,time_signature,song,artist,album_name,album_id,duration_ms,duration_ms,explicit,popularity
Humbaya - Radio Edit,Dani Corbalan,"Ready 4 Gym, Vol. 6",1jMoANj8QDcpdN0whDlJMd,0.709,0.929,11.0,-5.253,0.0,0.0305,0.038,0.207,0.0552,0.629,123.995,1koBzRqagUVJarZhy9z13c,1koBzRqagUVJarZhy9z13c,spotify:track:1koBzRqagUVJarZhy9z13c,spotify:track:1koBzRqagUVJarZhy9z13c,https://api.spotify.com/v1/tracks/1koBzRqagUVJarZhy9z13c,4.0,Humbaya - Radio Edit,Dani Corbalan,"Ready 4 Gym, Vol. 6",1jMoANj8QDcpdN0whDlJMd,255808.0,255807,False,0
Crying For You,Dani Corbalan,Deep Ibiza Opening Party 2021,4EW14DT8G08cdm0Plz0ReG,0.48,0.563,11.0,-7.799,0.0,0.0469,0.642,0.804,0.138,0.738,121.724,2SFpyWcDSoZFPlylndSP50,2SFpyWcDSoZFPlylndSP50,spotify:track:2SFpyWcDSoZFPlylndSP50,spotify:track:2SFpyWcDSoZFPlylndSP50,https://api.spotify.com/v1/tracks/2SFpyWcDSoZFPlylndSP50,4.0,Crying For You,Dani Corbalan,Deep Ibiza Opening Party 2021,4EW14DT8G08cdm0Plz0ReG,145404.0,145404,False,0
Take It - Radio Edit,Dani Corbalan,We Love Dance 2020,2RxLkR9KaCewdau98rl71B,0.932,0.692,5.0,-4.746,0.0,0.055,0.434,3.83e-06,0.0971,0.773,122.944,3CMsTJCGdzAeOgVRlD4rYt,3CMsTJCGdzAeOgVRlD4rYt,spotify:track:3CMsTJCGdzAeOgVRlD4rYt,spotify:track:3CMsTJCGdzAeOgVRlD4rYt,https://api.spotify.com/v1/tracks/3CMsTJCGdzAeOgVRlD4rYt,4.0,Take It - Radio Edit,Dani Corbalan,We Love Dance 2020,2RxLkR9KaCewdau98rl71B,164390.0,164390,False,0
Y tu te vas,Natalia Corbalán,Pobre perro,1vSoPdmoCLwKM0nzzBQddc,0.639,0.746,0.0,-3.263,0.0,0.0316,0.607,2.13e-06,0.0478,0.664,87.077,3h3p455q69f3Bf7AL7LveC,3h3p455q69f3Bf7AL7LveC,spotify:track:3h3p455q69f3Bf7AL7LveC,spotify:track:3h3p455q69f3Bf7AL7LveC,https://api.spotify.com/v1/tracks/3h3p455q69f3Bf7AL7LveC,4.0,Y tu te vas,Natalia Corbalán,Pobre perro,1vSoPdmoCLwKM0nzzBQddc,193413.0,193413,False,1
All The Time In The World,Dani Corbalan,Best of Deep House 2022,1tYNYa4LD3iKIuO97tCXr3,0.801,0.752,6.0,-6.734,0.0,0.111,0.491,0.00051,0.0868,0.75,117.976,1q02iAg5E2eAR73tozgr3z,1q02iAg5E2eAR73tozgr3z,spotify:track:1q02iAg5E2eAR73tozgr3z,spotify:track:1q02iAg5E2eAR73tozgr3z,https://api.spotify.com/v1/tracks/1q02iAg5E2eAR73tozgr3z,4.0,All The Time In The World,Dani Corbalan,Best of Deep House 2022,1tYNYa4LD3iKIuO97tCXr3,217290.0,217290,False,0
The Old Mill,Dani Corbalan,"Crank It Up, Vol. 1",6V5S2vZ5xEnMvm1CtxC1cM,0.761,0.985,9.0,-3.942,0.0,0.0561,0.00341,0.882,0.093,0.249,124.996,255hjydNiLGIjGHbN2jpte,255hjydNiLGIjGHbN2jpte,spotify:track:255hjydNiLGIjGHbN2jpte,spotify:track:255hjydNiLGIjGHbN2jpte,https://api.spotify.com/v1/tracks/255hjydNiLGIjGHbN2jpte,4.0,The Old Mill,Dani Corbalan,"Crank It Up, Vol. 1",6V5S2vZ5xEnMvm1CtxC1cM,315360.0,315360,False,0
I Don't Need You - Radio Edit,Dani Corbalan,Summer Party 2019,4Z3R2MdAkZ1qQUyY4GYLpt,0.821,0.801,0.0,-5.612,0.0,0.0456,0.0217,0.0172,0.0802,0.377,120.001,4YFrDH3bgBAkDFwXnYgjdp,4YFrDH3bgBAkDFwXnYgjdp,spotify:track:4YFrDH3bgBAkDFwXnYgjdp,spotify:track:4YFrDH3bgBAkDFwXnYgjdp,https://api.spotify.com/v1/tracks/4YFrDH3bgBAkDFwXnYgjdp,4.0,I Don't Need You - Radio Edit,Dani Corbalan,Summer Party 2019,4Z3R2MdAkZ1qQUyY4GYLpt,172500.0,172500,False,0
Breathing,Dani Corbalan,Breathing,2m7seY2XBURJtHNV9yJC4e,0.796,0.546,1.0,-6.132,0.0,0.0389,0.167,0.245,0.0798,0.723,119.999,3LxZSPbyu7q7xU8l0f48tq,3LxZSPbyu7q7xU8l0f48tq,spotify:track:3LxZSPbyu7q7xU8l0f48tq,spotify:track:3LxZSPbyu7q7xU8l0f48tq,https://api.spotify.com/v1/tracks/3LxZSPbyu7q7xU8l0f48tq,4.0,Breathing,Dani Corbalan,Breathing,2m7seY2XBURJtHNV9yJC4e,198500.0,198500,False,2
Check The Clock,Dani Corbalan,Party Time Compilation 2022,1Z99a5kvj3r6bjBY5UYCIH,0.793,0.9,11.0,-3.248,1.0,0.0349,0.0641,0.433,0.358,0.635,125.013,6uTtQumnk2WmPzgks8NV6x,6uTtQumnk2WmPzgks8NV6x,spotify:track:6uTtQumnk2WmPzgks8NV6x,spotify:track:6uTtQumnk2WmPzgks8NV6x,https://api.spotify.com/v1/tracks/6uTtQumnk2WmPzgks8NV6x,4.0,Check The Clock,Dani Corbalan,Party Time Compilation 2022,1Z99a5kvj3r6bjBY5UYCIH,130719.0,130718,False,0
Broken Hearts,Dani Corbalan,Deep House Hits 2021,72bFvrMpvHz5FFsdFRv9YA,0.816,0.876,11.0,-6.379,0.0,0.159,0.298,0.147,0.0618,0.808,128.005,7Mjg6IZ6nJXkWMPoJOe2cO,7Mjg6IZ6nJXkWMPoJOe2cO,spotify:track:7Mjg6IZ6nJXkWMPoJOe2cO,spotify:track:7Mjg6IZ6nJXkWMPoJOe2cO,https://api.spotify.com/v1/tracks/7Mjg6IZ6nJXkWMPoJOe2cO,4.0,Broken Hearts,Dani Corbalan,Deep House Hits 2021,72bFvrMpvHz5FFsdFRv9YA,182692.0,182691,False,0
Perfect,Dani Corbalan,Planeta Mix Hits 2021: Summer Edition,726tAooNf9qsTgJChMOfa5,0.752,0.502,0.0,-8.841,1.0,0.0322,0.56,0.00854,0.183,0.51,121.999,6pZTUu9RIU9IquMCahZkGl,6pZTUu9RIU9IquMCahZkGl,spotify:track:6pZTUu9RIU9IquMCahZkGl,spotify:track:6pZTUu9RIU9IquMCahZkGl,https://api.spotify.com/v1/tracks/6pZTUu9RIU9IquMCahZkGl,4.0,Perfect,Dani Corbalan,Planeta Mix Hits 2021: Summer Edition,726tAooNf9qsTgJChMOfa5,177054.0,177054,False,0
Talk to Me Dirty - Original Mix,Dani Corbalan,"Tech House Elite, Issue 36",0GHxprUQVIcwiM3mBWVojd,0.853,0.757,9.0,-9.056,1.0,0.192,0.00584,0.297,0.0963,0.944,125.045,2nZN8NGARPuT70LuvgmXmB,2nZN8NGARPuT70LuvgmXmB,spotify:track:2nZN8NGARPuT70LuvgmXmB,spotify:track:2nZN8NGARPuT70LuvgmXmB,https://api.spotify.com/v1/tracks/2nZN8NGARPuT70LuvgmXmB,4.0,Talk to Me Dirty - Original Mix,Dani Corbalan,"Tech House Elite, Issue 36",0GHxprUQVIcwiM3mBWVojd,426720.0,426720,False,0
Waterfall - Radio Edit,Dani Corbalan,EDM Deejay Compilation 2021,3JJUuSLfNVFgTqhAE1mMTo,0.754,0.895,11.0,-5.584,1.0,0.13,0.107,0.0,0.308,0.681,125.993,2M2KXvBugHzfzuLgiHN2V9,2M2KXvBugHzfzuLgiHN2V9,spotify:track:2M2KXvBugHzfzuLgiHN2V9,spotify:track:2M2KXvBugHzfzuLgiHN2V9,https://api.spotify.com/v1/tracks/2M2KXvBugHzfzuLgiHN2V9,4.0,Waterfall - Radio Edit,Dani Corbalan,EDM Deejay Compilation 2021,3JJUuSLfNVFgTqhAE1mMTo,188541.0,188541,False,0
Far From Home,Dani Corbalan,"Carnival 2022 (Best of Dance, House, Electro & EDM)",34g8aZevN75KJLHrtNCwhk,0.669,0.686,8.0,-9.574,0.0,0.037,0.501,0.275,0.149,0.459,120.022,0V2v3ZybX2Lnn9X7ATYkQi,0V2v3ZybX2Lnn9X7ATYkQi,spotify:track:0V2v3ZybX2Lnn9X7ATYkQi,spotify:track:0V2v3ZybX2Lnn9X7ATYkQi,https://api.spotify.com/v1/tracks/0V2v3ZybX2Lnn9X7ATYkQi,4.0,Far From Home,Dani Corbalan,"Carnival 2022 (Best of Dance, House, Electro & EDM)",34g8aZevN75KJLHrtNCwhk,186288.0,186288,False,0
Ronconcola,Dani Corbalan,Summer Hits,55LLeJnb4QLT5ekeviQP5j,0.799,0.712,10.0,-8.755,0.0,0.0493,0.00153,0.634,0.0834,0.313,125.002,30y44mL1qjYRXZOFsuL18A,30y44mL1qjYRXZOFsuL18A,spotify:track:30y44mL1qjYRXZOFsuL18A,spotify:track:30y44mL1qjYRXZOFsuL18A,https://api.spotify.com/v1/tracks/30y44mL1qjYRXZOFsuL18A,4.0,Ronconcola,Dani Corbalan,Summer Hits,55LLeJnb4QLT5ekeviQP5j,344160.0,344160,False,0
Fire In My Soul - Extended Mix,Dani Corbalan,Fire In My Soul,33Z5h7P33OUeDh1J3RmjuC,0.774,0.802,10.0,-4.343,0.0,0.0616,0.0642,0.00431,0.219,0.725,122.021,1YOQYRtd3Es4pASP8fPM2C,1YOQYRtd3Es4pASP8fPM2C,spotify:track:1YOQYRtd3Es4pASP8fPM2C,spotify:track:1YOQYRtd3Es4pASP8fPM2C,https://api.spotify.com/v1/tracks/1YOQYRtd3Es4pASP8fPM2C,4.0,Fire In My Soul - Extended Mix,Dani Corbalan,Fire In My Soul,33Z5h7P33OUeDh1J3RmjuC,226235.0,226234,False,1
Lost Tribe - Radio Edit,Dani Corbalan,"Halloween 2020: Best of Dance, EDM, House & Electro",3TV068mdomglYacavXjp2a,0.624,0.878,4.0,-5.774,0.0,0.0605,0.25,0.000416,0.219,0.634,122.984,76ydTOM7MToRdqMLzUWZrZ,76ydTOM7MToRdqMLzUWZrZ,spotify:track:76ydTOM7MToRdqMLzUWZrZ,spotify:track:76ydTOM7MToRdqMLzUWZrZ,https://api.spotify.com/v1/tracks/76ydTOM7MToRdqMLzUWZrZ,4.0,Lost Tribe - Radio Edit,Dani Corbalan,"Halloween 2020: Best of Dance, EDM, House & Electro",3TV068mdomglYacavXjp2a,160976.0,160975,False,0
Nonita,Sixto Corbalán,Encantos de Mi Tierra,6uiWQ81c2gCh1z2NpNSfSs,0.555,0.749,7.0,-6.866,1.0,0.0298,0.256,0.937,0.155,0.822,119.964,7E4BVSEidrW7vzz9S9pxbb,7E4BVSEidrW7vzz9S9pxbb,spotify:track:7E4BVSEidrW7vzz9S9pxbb,spotify:track:7E4BVSEidrW7vzz9S9pxbb,https://api.spotify.com/v1/tracks/7E4BVSEidrW7vzz9S9pxbb,4.0,Nonita,Sixto Corbalán,Encantos de Mi Tierra,6uiWQ81c2gCh1z2NpNSfSs,193331.0,193330,False,0
Back to Love - Radio Edit,Dani Corbalan,2019 Album,0Xi8QaY5oSFB0k53vwSRGs,0.679,0.744,11.0,-6.396,0.0,0.0311,0.0842,0.0814,0.291,0.324,119.964,5ne8PpJ8Sbaw5kf2zUeTKD,5ne8PpJ8Sbaw5kf2zUeTKD,spotify:track:5ne8PpJ8Sbaw5kf2zUeTKD,spotify:track:5ne8PpJ8Sbaw5kf2zUeTKD,https://api.spotify.com/v1/tracks/5ne8PpJ8Sbaw5kf2zUeTKD,4.0,Back to Love - Radio Edit,Dani Corbalan,2019 Album,0Xi8QaY5oSFB0k53vwSRGs,168625.0,168625,False,1
Hanuman,Dani Corbalan,Deep House Ibiza 2019,7snqEAbglESuE7N3RiWcR7,0.756,0.475,11.0,-10.404,1.0,0.0384,0.00674,0.627,0.0689,0.348,119.991,38jaCxh6k98CNscOcpthmx,38jaCxh6k98CNscOcpthmx,spotify:track:38jaCxh6k98CNscOcpthmx,spotify:track:38jaCxh6k98CNscOcpthmx,https://api.spotify.com/v1/tracks/38jaCxh6k98CNscOcpthmx,4.0,Hanuman,Dani Corbalan,Deep House Ibiza 2019,7snqEAbglESuE7N3RiWcR7,261000.0,261000,False,1
Heart Of Glass,Dani Corbalan,Ibiza Summer Club 2020,6FqSXSQgA2kJktZEYptTFi,0.724,0.647,9.0,-8.65,0.0,0.0324,0.012,0.00593,0.0832,0.717,124.009,0VB9VDDo1nR5N40T56oSGJ,0VB9VDDo1nR5N40T56oSGJ,spotify:track:0VB9VDDo1nR5N40T56oSGJ,spotify:track:0VB9VDDo1nR5N40T56oSGJ,https://api.spotify.com/v1/tracks/0VB9VDDo1nR5N40T56oSGJ,4.0,Heart Of Glass,Dani Corbalan,Ibiza Summer Club 2020,6FqSXSQgA2kJktZEYptTFi,285484.0,285483,False,0
Días de Lluvia,Juanjo Corbalán,Py'aguapy,4pS6i4EFP7eCPxtyWfsYs9,0.638,0.275,5.0,-9.898,1.0,0.0428,0.61,0.0953,0.105,0.107,150.428,1wv8zcYkbUYJ0vTX7nEP36,1wv8zcYkbUYJ0vTX7nEP36,spotify:track:1wv8zcYkbUYJ0vTX7nEP36,spotify:track:1wv8zcYkbUYJ0vTX7nEP36,https://api.spotify.com/v1/tracks/1wv8zcYkbUYJ0vTX7nEP36,3.0,Días de Lluvia,Juanjo Corbalán,Py'aguapy,4pS6i4EFP7eCPxtyWfsYs9,285733.0,285733,False,0
Until You're Here,Dani Corbalan,Tropical & Deep House: Summer Mix 2018,6VpLMXhzvogGvEcVBp76os,0.689,0.559,3.0,-9.031,0.0,0.0309,0.00751,0.844,0.338,0.271,120.016,40PWvEuYo73Ti95b3L4ocg,40PWvEuYo73Ti95b3L4ocg,spotify:track:40PWvEuYo73Ti95b3L4ocg,spotify:track:40PWvEuYo73Ti95b3L4ocg,https://api.spotify.com/v1/tracks/40PWvEuYo73Ti95b3L4ocg,4.0,Until You're Here,Dani Corbalan,Tropical & Deep House: Summer Mix 2018,6VpLMXhzvogGvEcVBp76os,231125.0,231125,False,2
Siete Notas Musicales / Che la Reina,Juanjo Corbalán,Py'aguapy,4pS6i4EFP7eCPxtyWfsYs9,0.543,0.456,0.0,-9.602,1.0,0.0398,0.502,0.0124,0.149,0.479,139.494,0bCWKfU99JnGQ4Z1MCFphf,0bCWKfU99JnGQ4Z1MCFphf,spotify:track:0bCWKfU99JnGQ4Z1MCFphf,spotify:track:0bCWKfU99JnGQ4Z1MCFphf,https://api.spotify.com/v1/tracks/0bCWKfU99JnGQ4Z1MCFphf,3.0,Siete Notas Musicales / Che la Reina,Juanjo Corbalán,Py'aguapy,4pS6i4EFP7eCPxtyWfsYs9,186373.0,186373,False,0
My Perfect Type,Dani Corbalan,Summer Party 2021,6TjcDbCIILXyjcGDOyYF2x,0.885,0.507,2.0,-9.395,0.0,0.0666,0.34,0.0269,0.283,0.701,120.016,4QT6kOJNe1dcun1wNFfpsR,4QT6kOJNe1dcun1wNFfpsR,spotify:track:4QT6kOJNe1dcun1wNFfpsR,spotify:track:4QT6kOJNe1dcun1wNFfpsR,https://api.spotify.com/v1/tracks/4QT6kOJNe1dcun1wNFfpsR,4.0,My Perfect Type,Dani Corbalan,Summer Party 2021,6TjcDbCIILXyjcGDOyYF2x,197005.0,197005,False,0
Don't Feel Better,Julie Corbalis,Old Flames & New Names,42jSyhBlosDQNu1TQYhJ9f,0.728,0.292,5.0,-8.282,1.0,0.0278,0.911,0.000145,0.113,0.259,135.91,1PF5UYl4Pl61Z4NX27BfI1,1PF5UYl4Pl61Z4NX27BfI1,spotify:track:1PF5UYl4Pl61Z4NX27BfI1,spotify:track:1PF5UYl4Pl61Z4NX27BfI1,https://api.spotify.com/v1/tracks/1PF5UYl4Pl61Z4NX27BfI1,4.0,Don't Feel Better,Julie Corbalis,Old Flames & New Names,42jSyhBlosDQNu1TQYhJ9f,283440.0,283440,False,0
Let It Shine - Radio Edit,Dani Corbalan,Deep House Ibiza: Sunset Mix 2018,7ER5vJl2OxOuFh8DoDybGP,0.663,0.706,1.0,-6.755,1.0,0.039,0.0145,0.168,0.0508,0.422,120.014,2epEqVGd0RCHH3lxRMXYmJ,2epEqVGd0RCHH3lxRMXYmJ,spotify:track:2epEqVGd0RCHH3lxRMXYmJ,spotify:track:2epEqVGd0RCHH3lxRMXYmJ,https://api.spotify.com/v1/tracks/2epEqVGd0RCHH3lxRMXYmJ,4.0,Let It Shine - Radio Edit,Dani Corbalan,Deep House Ibiza: Sunset Mix 2018,7ER5vJl2OxOuFh8DoDybGP,263000.0,263000,False,0
In Love,Dani Corbalan,Deep House 2020,3QzW6HnQs3XpDmdgGzN0AO,0.758,0.809,9.0,-7.769,1.0,0.0508,0.0217,0.0137,0.674,0.592,123.961,6Roe6LgoyCAayNFxpiSyNp,6Roe6LgoyCAayNFxpiSyNp,spotify:track:6Roe6LgoyCAayNFxpiSyNp,spotify:track:6Roe6LgoyCAayNFxpiSyNp,https://api.spotify.com/v1/tracks/6Roe6LgoyCAayNFxpiSyNp,4.0,In Love,Dani Corbalan,Deep House 2020,3QzW6HnQs3XpDmdgGzN0AO,224516.0,224516,False,1
I Can Beat You - Radio Edit,Dani Corbalan,Best of EDM Party 2021,2cPkmKTEECQP3k47qSD3ne,0.772,0.729,11.0,-7.729,0.0,0.106,0.00156,0.000438,0.0782,0.521,123.036,5Ph2ZKsQFhW7WcD0AiQyRk,5Ph2ZKsQFhW7WcD0AiQyRk,spotify:track:5Ph2ZKsQFhW7WcD0AiQyRk,spotify:track:5Ph2ZKsQFhW7WcD0AiQyRk,https://api.spotify.com/v1/tracks/5Ph2ZKsQFhW7WcD0AiQyRk,4.0,I Can Beat You - Radio Edit,Dani Corbalan,Best of EDM Party 2021,2cPkmKTEECQP3k47qSD3ne,194146.0,194146,False,0
I'll Be With You - Deep Mix,Dani Corbalan,2018 Album,1b5ZvV9LY9Gbz3bZMkhtYR,0.78,0.806,9.0,-8.79,0.0,0.0346,0.01,0.021,0.111,0.782,119.989,1wC8WVRLaq31GwKpjGcoTp,1wC8WVRLaq31GwKpjGcoTp,spotify:track:1wC8WVRLaq31GwKpjGcoTp,spotify:track:1wC8WVRLaq31GwKpjGcoTp,https://api.spotify.com/v1/tracks/1wC8WVRLaq31GwKpjGcoTp,4.0,I'll Be With You - Deep Mix,Dani Corbalan,2018 Album,1b5ZvV9LY9Gbz3bZMkhtYR,375635.0,375635,False,0
Loneliness - Deep Mix,Dani Corbalan,Miami Music Week: Best Of Deep House 2019,7lplncgxWL6tfISTd9KQhq,0.713,0.398,4.0,-10.224,0.0,0.0417,0.1,0.523,0.117,0.362,119.983,6KGTZtZZqlO9hb5HT6u4j0,6KGTZtZZqlO9hb5HT6u4j0,spotify:track:6KGTZtZZqlO9hb5HT6u4j0,spotify:track:6KGTZtZZqlO9hb5HT6u4j0,https://api.spotify.com/v1/tracks/6KGTZtZZqlO9hb5HT6u4j0,4.0,Loneliness - Deep Mix,Dani Corbalan,Miami Music Week: Best Of Deep House 2019,7lplncgxWL6tfISTd9KQhq,340091.0,340091,False,0
Kerandy,Sixto Corbalán,Encantos de Mi Tierra,6uiWQ81c2gCh1z2NpNSfSs,0.578,0.382,2.0,-6.651,1.0,0.0334,0.185,0.907,0.12,0.645,167.932,1rZ9cfxpmJDv40ZP0ZIxrv,1rZ9cfxpmJDv40ZP0ZIxrv,spotify:track:1rZ9cfxpmJDv40ZP0ZIxrv,spotify:track:1rZ9cfxpmJDv40ZP0ZIxrv,https://api.spotify.com/v1/tracks/1rZ9cfxpmJDv40ZP0ZIxrv,3.0,Kerandy,Sixto Corbalán,Encantos de Mi Tierra,6uiWQ81c2gCh1z2NpNSfSs,223912.0,223911,False,0
Be With You - Radio Edit,Dani Corbalan,Beach Music 2019: Deep & Tropical House,1CicQymNZf4Keg8fkaaLOt,0.636,0.635,9.0,-7.008,0.0,0.0656,0.019,9.18e-05,0.285,0.631,120.021,0st3lHpva3GCjL0kwdnlVf,0st3lHpva3GCjL0kwdnlVf,spotify:track:0st3lHpva3GCjL0kwdnlVf,spotify:track:0st3lHpva3GCjL0kwdnlVf,https://api.spotify.com/v1/tracks/0st3lHpva3GCjL0kwdnlVf,4.0,Be With You - Radio Edit,Dani Corbalan,Beach Music 2019: Deep & Tropical House,1CicQymNZf4Keg8fkaaLOt,202000.0,202000,False,0
Fire In Me - Radio Edit,Dani Corbalan,Deep House Chill 2020,2G5g7ZcuBrnLSKa4LI4HeE,0.736,0.889,6.0,-6.5,0.0,0.0417,0.234,0.00255,0.108,0.56,123.058,0fWPCKCUQdm6OwRiX77NVM,0fWPCKCUQdm6OwRiX77NVM,spotify:track:0fWPCKCUQdm6OwRiX77NVM,spotify:track:0fWPCKCUQdm6OwRiX77NVM,https://api.spotify.com/v1/tracks/0fWPCKCUQdm6OwRiX77NVM,4.0,Fire In Me - Radio Edit,Dani Corbalan,Deep House Chill 2020,2G5g7ZcuBrnLSKa4LI4HeE,161951.0,161951,False,0
Close My Eyes,Dani Corbalan,Close My Eyes,0zfK5AmwFM19uTBw7oY8PV,0.731,0.542,8.0,-8.409,0.0,0.0367,0.000405,0.834,0.112,0.401,119.998,1UMD16xo6IiKWT47tRm7Yw,1UMD16xo6IiKWT47tRm7Yw,spotify:track:1UMD16xo6IiKWT47tRm7Yw,spotify:track:1UMD16xo6IiKWT47tRm7Yw,https://api.spotify.com/v1/tracks/1UMD16xo6IiKWT47tRm7Yw,4.0,Close My Eyes,Dani Corbalan,Close My Eyes,0zfK5AmwFM19uTBw7oY8PV,293125.0,293124,False,2
I Can Beat You - Radio Edit,Dani Corbalan,I Can Beat You,07MnunScGBcKgLWUBbHBa6,0.772,0.729,11.0,-7.729,0.0,0.106,0.00156,0.000438,0.0782,0.521,123.036,2xoJl6jEs3TY4n7bRNZNgL,2xoJl6jEs3TY4n7bRNZNgL,spotify:track:2xoJl6jEs3TY4n7bRNZNgL,spotify:track:2xoJl6jEs3TY4n7bRNZNgL,https://api.spotify.com/v1/tracks/2xoJl6jEs3TY4n7bRNZNgL,4.0,I Can Beat You - Radio Edit,Dani Corbalan,I Can Beat You,07MnunScGBcKgLWUBbHBa6,194146.0,194146,False,3
Run Away,Dani Corbalan,Deep House Party 2021,4mYez9M4nt4QCmAlkoF4cL,0.755,0.65,6.0,-9.485,0.0,0.145,0.532,0.00215,0.256,0.51,119.882,1W55DLJlEwnTX0G03quWJ5,1W55DLJlEwnTX0G03quWJ5,spotify:track:1W55DLJlEwnTX0G03quWJ5,spotify:track:1W55DLJlEwnTX0G03quWJ5,https://api.spotify.com/v1/tracks/1W55DLJlEwnTX0G03quWJ5,4.0,Run Away,Dani Corbalan,Deep House Party 2021,4mYez9M4nt4QCmAlkoF4cL,151005.0,151005,False,0
Redemption,Dani Corbalan,Deep House 2020,3QzW6HnQs3XpDmdgGzN0AO,0.68,0.723,0.0,-6.065,0.0,0.038,0.208,0.667,0.0585,0.419,120.012,6qlBmXxBex6tjL6dSqc68k,6qlBmXxBex6tjL6dSqc68k,spotify:track:6qlBmXxBex6tjL6dSqc68k,spotify:track:6qlBmXxBex6tjL6dSqc68k,https://api.spotify.com/v1/tracks/6qlBmXxBex6tjL6dSqc68k,4.0,Redemption,Dani Corbalan,Deep House 2020,3QzW6HnQs3XpDmdgGzN0AO,264500.0,264500,False,1
Falling In Love - Radio Edit,Dani Corbalan,Ibiza Summer House 2018,7KIlgEUdk1jlPZaTOJ03pV,0.786,0.596,6.0,-9.487,0.0,0.0385,0.0249,0.059,0.0846,0.102,124.971,40jh7EYufd2pBpXvP4IZwZ,40jh7EYufd2pBpXvP4IZwZ,spotify:track:40jh7EYufd2pBpXvP4IZwZ,spotify:track:40jh7EYufd2pBpXvP4IZwZ,https://api.spotify.com/v1/tracks/40jh7EYufd2pBpXvP4IZwZ,4.0,Falling In Love - Radio Edit,Dani Corbalan,Ibiza Summer House 2018,7KIlgEUdk1jlPZaTOJ03pV,227520.0,227520,False,0
Let It Shine - Radio Edit,Dani Corbalan,Let It Shine,38AONkw4BS6VN65NBnIFGi,0.663,0.706,1.0,-6.755,1.0,0.039,0.0145,0.168,0.0508,0.422,120.014,7a3eQSitMVEjbZffCP6LGY,7a3eQSitMVEjbZffCP6LGY,spotify:track:7a3eQSitMVEjbZffCP6LGY,spotify:track:7a3eQSitMVEjbZffCP6LGY,https://api.spotify.com/v1/tracks/7a3eQSitMVEjbZffCP6LGY,4.0,Let It Shine - Radio Edit,Dani Corbalan,Let It Shine,38AONkw4BS6VN65NBnIFGi,263000.0,263000,False,2
Together,Dani Corbalan,Deep House Hits 2020,3NFORaShCEqaGDexfs4PnK,0.822,0.782,7.0,-7.507,1.0,0.0663,0.155,0.547,0.0294,0.794,119.975,7a3vN7tAT14wVGqZQJeCRY,7a3vN7tAT14wVGqZQJeCRY,spotify:track:7a3vN7tAT14wVGqZQJeCRY,spotify:track:7a3vN7tAT14wVGqZQJeCRY,https://api.spotify.com/v1/tracks/7a3vN7tAT14wVGqZQJeCRY,4.0,Together,Dani Corbalan,Deep House Hits 2020,3NFORaShCEqaGDexfs4PnK,229000.0,229000,False,0
Your Number One - Radio Edit,Dani Corbalan,EDM Deejay Compilation 2021,3JJUuSLfNVFgTqhAE1mMTo,0.749,0.814,11.0,-6.49,1.0,0.0551,0.111,0.0,0.329,0.584,126.004,3hE21BTPvzWCw29AtHxuJJ,3hE21BTPvzWCw29AtHxuJJ,spotify:track:3hE21BTPvzWCw29AtHxuJJ,spotify:track:3hE21BTPvzWCw29AtHxuJJ,https://api.spotify.com/v1/tracks/3hE21BTPvzWCw29AtHxuJJ,4.0,Your Number One - Radio Edit,Dani Corbalan,EDM Deejay Compilation 2021,3JJUuSLfNVFgTqhAE1mMTo,154286.0,154285,False,0
Roses In Rain - Radio Edit,Dani Corbalan,EDM Workout Hits 2021: Motivation Training Music,4O9BYdwsywsgLbW9hMbEDN,0.638,0.664,9.0,-6.33,1.0,0.0429,0.00876,0.0,0.27,0.368,123.038,7roNxHv9wBkcoWROg9gSXT,7roNxHv9wBkcoWROg9gSXT,spotify:track:7roNxHv9wBkcoWROg9gSXT,spotify:track:7roNxHv9wBkcoWROg9gSXT,https://api.spotify.com/v1/tracks/7roNxHv9wBkcoWROg9gSXT,4.0,Roses In Rain - Radio Edit,Dani Corbalan,EDM Workout Hits 2021: Motivation Training Music,4O9BYdwsywsgLbW9hMbEDN,146341.0,146341,False,0
Nothing To Lose - Radio Edit,Dani Corbalan,Nothing To Lose,25KIVzMWe4ONBEvPjbNB3L,0.713,0.811,11.0,-5.448,0.0,0.0401,0.19,0.00287,0.0669,0.714,122.949,15HRwAAzgDlAVCvABsWMmv,15HRwAAzgDlAVCvABsWMmv,spotify:track:15HRwAAzgDlAVCvABsWMmv,spotify:track:15HRwAAzgDlAVCvABsWMmv,https://api.spotify.com/v1/tracks/15HRwAAzgDlAVCvABsWMmv,4.0,Nothing To Lose - Radio Edit,Dani Corbalan,Nothing To Lose,25KIVzMWe4ONBEvPjbNB3L,163902.0,163902,False,0
