song,artist,album_name,album_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,id,uri,uri,track_href,time_signature,song,artist,album_name,album_id,duration_ms,duration_ms,explicit,popularity
No Debi Enamorarme,Miguel Morales,Con Categoria,3S7VytP6aptP6C2BxKiOpi,0.676,0.733,2,-5.63,1,0.0788,0.526,0.0,0.22,0.836,139.459,0bIeRnqaogl3sInFbHvN5h,0bIeRnqaogl3sInFbHvN5h,spotify:track:0bIeRnqaogl3sInFbHvN5h,spotify:track:0bIeRnqaogl3sInFbHvN5h,https://api.spotify.com/v1/tracks/0bIeRnqaogl3sInFbHvN5h,4,No Debi Enamorarme,Miguel Morales,Con Categoria,3S7VytP6aptP6C2BxKiOpi,283493,283493,False,43
Toma Toma,Andy Boy,My Best 10 'greatest Hits ' Vol.2,1rObb8uvtoAa1LSseije3w,0.835,0.836,4,-3.788,0,0.0995,0.0559,1.41e-06,0.343,0.438,94.976,2rZe3iQZ6i5e01UlvF5An5,2rZe3iQZ6i5e01UlvF5An5,spotify:track:2rZe3iQZ6i5e01UlvF5An5,spotify:track:2rZe3iQZ6i5e01UlvF5An5,https://api.spotify.com/v1/tracks/2rZe3iQZ6i5e01UlvF5An5,4,Toma Toma,Andy Boy,My Best 10 'greatest Hits ' Vol.2,1rObb8uvtoAa1LSseije3w,213812,213812,False,43
Paloma Sin Nido,Los Grandes Del Pardito,Paloma Sin Nido,16XynKeG3e4loqG0UW6V8l,0.643,0.579,8,-5.309,1,0.0325,0.111,0.0,0.0831,0.787,155.646,7wPvkN8nIDMiAFFDbVCeuG,7wPvkN8nIDMiAFFDbVCeuG,spotify:track:7wPvkN8nIDMiAFFDbVCeuG,spotify:track:7wPvkN8nIDMiAFFDbVCeuG,https://api.spotify.com/v1/tracks/7wPvkN8nIDMiAFFDbVCeuG,3,Paloma Sin Nido,Los Grandes Del Pardito,Paloma Sin Nido,16XynKeG3e4loqG0UW6V8l,220914,220914,False,32
Culpable o No,Diego Boneta,Luis Miguel La Serie (Soundtrack),1T67eqZahKH2yGavUtXAh7,0.52,0.485,0,-7.227,1,0.0245,0.0843,3.85e-06,0.118,0.239,140.76,0DNHxpEfovbcmXkzKOffWt,0DNHxpEfovbcmXkzKOffWt,spotify:track:0DNHxpEfovbcmXkzKOffWt,spotify:track:0DNHxpEfovbcmXkzKOffWt,https://api.spotify.com/v1/tracks/0DNHxpEfovbcmXkzKOffWt,4,Culpable o No,Diego Boneta,Luis Miguel La Serie (Soundtrack),1T67eqZahKH2yGavUtXAh7,236800,236800,False,43
#Beautiful,Mariah Carey,Me. I Am Mariah…The Elusive Chanteuse (Deluxe),47voGlgRLcSe9VVO4K4IQa,0.443,0.755,4,-5.333,1,0.119,0.322,0.0,0.298,0.431,214.13,0yd5FKBcCrexjbsHqAOfPg,0yd5FKBcCrexjbsHqAOfPg,spotify:track:0yd5FKBcCrexjbsHqAOfPg,spotify:track:0yd5FKBcCrexjbsHqAOfPg,https://api.spotify.com/v1/tracks/0yd5FKBcCrexjbsHqAOfPg,4,#Beautiful,Mariah Carey,Me. I Am Mariah…The Elusive Chanteuse (Deluxe),47voGlgRLcSe9VVO4K4IQa,199947,199946,True,39
O tú o ninguna - En vivo,Luis Miguel,Vivo,2GtCBgC1SYeeb8fcxGWCLo,0.25,0.586,5,-8.353,1,0.0391,0.207,0.0,0.943,0.193,72.826,7gLH63Zp0CZyjPG3QiCBzZ,7gLH63Zp0CZyjPG3QiCBzZ,spotify:track:7gLH63Zp0CZyjPG3QiCBzZ,spotify:track:7gLH63Zp0CZyjPG3QiCBzZ,https://api.spotify.com/v1/tracks/7gLH63Zp0CZyjPG3QiCBzZ,4,O tú o ninguna - En vivo,Luis Miguel,Vivo,2GtCBgC1SYeeb8fcxGWCLo,197560,197560,False,44
El Dia Que Me Quieras - En Vivo,Luis Miguel,El Concierto,6efyUFJcUK18KRFTMoxNSI,0.342,0.791,5,-6.555,0,0.054,0.555,5.61e-06,0.797,0.198,79.626,3tIjNmr0gRLcl6fRYQY1aT,3tIjNmr0gRLcl6fRYQY1aT,spotify:track:3tIjNmr0gRLcl6fRYQY1aT,spotify:track:3tIjNmr0gRLcl6fRYQY1aT,https://api.spotify.com/v1/tracks/3tIjNmr0gRLcl6fRYQY1aT,4,El Dia Que Me Quieras - En Vivo,Luis Miguel,El Concierto,6efyUFJcUK18KRFTMoxNSI,239133,239133,False,41
Volveré - (En Vivo),Diego Verdaguer,¡Toda Una Vida! De Éxitos,5I0d5luYHLCLPgv1w9Qkh1,0.291,0.566,7,-6.431,1,0.0405,0.213,9.86e-06,0.959,0.21,112.914,5znivzAbK8i5nh2HE2T1u2,5znivzAbK8i5nh2HE2T1u2,spotify:track:5znivzAbK8i5nh2HE2T1u2,spotify:track:5znivzAbK8i5nh2HE2T1u2,https://api.spotify.com/v1/tracks/5znivzAbK8i5nh2HE2T1u2,4,Volveré - (En Vivo),Diego Verdaguer,¡Toda Una Vida! De Éxitos,5I0d5luYHLCLPgv1w9Qkh1,387067,387066,False,44
Gorrion,Miguel Gallardo,15 De Coleccion,3J4dZKrZL28WxhyTsbgE3d,0.53,0.454,4,-9.441,0,0.0269,0.496,1.82e-06,0.129,0.643,85.882,2qFdOc2Tb8QNkGRN4oMkQ5,2qFdOc2Tb8QNkGRN4oMkQ5,spotify:track:2qFdOc2Tb8QNkGRN4oMkQ5,spotify:track:2qFdOc2Tb8QNkGRN4oMkQ5,https://api.spotify.com/v1/tracks/2qFdOc2Tb8QNkGRN4oMkQ5,4,Gorrion,Miguel Gallardo,15 De Coleccion,3J4dZKrZL28WxhyTsbgE3d,204173,204173,False,24
Se Me Cierra El Mundo,Miguel Y Miguel,Aqui En El Rancho,3Vc8Qcv33FPblUCq9ZcHBg,0.486,0.528,6,-6.365,1,0.0364,0.179,0.0,0.421,0.844,176.718,4DBk1G4CrBugnm2AOY3Q5N,4DBk1G4CrBugnm2AOY3Q5N,spotify:track:4DBk1G4CrBugnm2AOY3Q5N,spotify:track:4DBk1G4CrBugnm2AOY3Q5N,https://api.spotify.com/v1/tracks/4DBk1G4CrBugnm2AOY3Q5N,3,Se Me Cierra El Mundo,Miguel Y Miguel,Aqui En El Rancho,3Vc8Qcv33FPblUCq9ZcHBg,196080,196080,False,30
El Muchacho Alegre,Banda San Miguel,Puras Llegadoras,66jCLknSpqLyYRanEDcycc,0.534,0.721,5,-3.256,1,0.0335,0.611,3.16e-05,0.0881,0.971,146.079,2Ttsrv1znsqEoVLmQuWsCN,2Ttsrv1znsqEoVLmQuWsCN,spotify:track:2Ttsrv1znsqEoVLmQuWsCN,spotify:track:2Ttsrv1znsqEoVLmQuWsCN,https://api.spotify.com/v1/tracks/2Ttsrv1znsqEoVLmQuWsCN,3,El Muchacho Alegre,Banda San Miguel,Puras Llegadoras,66jCLknSpqLyYRanEDcycc,148907,148906,False,38
No Sé Tú - En Vivo,Luis Miguel,El Concierto,6efyUFJcUK18KRFTMoxNSI,0.403,0.639,10,-6.571,0,0.0308,0.424,0.0,0.913,0.143,77.051,5F8lMQ7N5sLag2dqfueMUi,5F8lMQ7N5sLag2dqfueMUi,spotify:track:5F8lMQ7N5sLag2dqfueMUi,spotify:track:5F8lMQ7N5sLag2dqfueMUi,https://api.spotify.com/v1/tracks/5F8lMQ7N5sLag2dqfueMUi,4,No Sé Tú - En Vivo,Luis Miguel,El Concierto,6efyUFJcUK18KRFTMoxNSI,226000,226000,False,43
El Pecado,Amanda Miguel,El Pecado (Reedición),74NfBrQ3NK5zKayPypUWgx,0.498,0.567,2,-6.868,1,0.0355,0.373,0.0,0.119,0.529,83.606,0oLC9JsRdGKI8nhIcw8woW,0oLC9JsRdGKI8nhIcw8woW,spotify:track:0oLC9JsRdGKI8nhIcw8woW,spotify:track:0oLC9JsRdGKI8nhIcw8woW,https://api.spotify.com/v1/tracks/0oLC9JsRdGKI8nhIcw8woW,3,El Pecado,Amanda Miguel,El Pecado (Reedición),74NfBrQ3NK5zKayPypUWgx,223947,223947,False,40
Quiero - En vivo,Luis Miguel,Vivo,2GtCBgC1SYeeb8fcxGWCLo,0.562,0.976,6,-5.439,1,0.105,0.215,0.00681,0.829,0.657,94.896,2W6vF3llKtqoI1iZybxcIS,2W6vF3llKtqoI1iZybxcIS,spotify:track:2W6vF3llKtqoI1iZybxcIS,spotify:track:2W6vF3llKtqoI1iZybxcIS,https://api.spotify.com/v1/tracks/2W6vF3llKtqoI1iZybxcIS,4,Quiero - En vivo,Luis Miguel,Vivo,2GtCBgC1SYeeb8fcxGWCLo,245600,245600,False,44
Jalo y Exhalo,Miguel Banuelos,Jalo y Exhalo,0IQg8XOWoU9YfjnyXzAodC,0.682,0.709,2,-5.337,0,0.0406,0.279,3.54e-06,0.0891,0.904,99.997,76DfZs3zdyJr4yKXXaUQMY,76DfZs3zdyJr4yKXXaUQMY,spotify:track:76DfZs3zdyJr4yKXXaUQMY,spotify:track:76DfZs3zdyJr4yKXXaUQMY,https://api.spotify.com/v1/tracks/76DfZs3zdyJr4yKXXaUQMY,3,Jalo y Exhalo,Miguel Banuelos,Jalo y Exhalo,0IQg8XOWoU9YfjnyXzAodC,143308,143307,False,24
Atado A Un Sentimiento - En Vivo,Miguel Mateos,Primera Fila,0ZWHx3uKxY6ptdRR92sLj9,0.551,0.872,2,-4.76,1,0.0475,0.184,0.0,0.846,0.333,119.966,2apPBMHXjqofhI0QAmOWJR,2apPBMHXjqofhI0QAmOWJR,spotify:track:2apPBMHXjqofhI0QAmOWJR,spotify:track:2apPBMHXjqofhI0QAmOWJR,https://api.spotify.com/v1/tracks/2apPBMHXjqofhI0QAmOWJR,4,Atado A Un Sentimiento - En Vivo,Miguel Mateos,Primera Fila,0ZWHx3uKxY6ptdRR92sLj9,209427,209426,False,43
Non Stop Reegae,Playero,"Playero 38 ""Underground""",7Ehm1oWxNpgGfKGV7BjLpS,0.857,0.673,1,-11.922,1,0.0949,0.0258,5.52e-05,0.221,0.653,106.834,5EVCuT4L4hsyDtA7H1yByW,5EVCuT4L4hsyDtA7H1yByW,spotify:track:5EVCuT4L4hsyDtA7H1yByW,spotify:track:5EVCuT4L4hsyDtA7H1yByW,https://api.spotify.com/v1/tracks/5EVCuT4L4hsyDtA7H1yByW,4,Non Stop Reegae,Playero,"Playero 38 ""Underground""",7Ehm1oWxNpgGfKGV7BjLpS,1484260,1484260,True,34
El Crucifijo de Piedra,Miguel Aceves Mejia,Lo Mejor De Lo Mejor De RCA Victor,2PactlWmapDE3PmauHBEPo,0.5,0.163,5,-10.346,0,0.0332,0.711,9.02e-06,0.176,0.303,97.932,6Be4b9nietQL1wFkZjaSQZ,6Be4b9nietQL1wFkZjaSQZ,spotify:track:6Be4b9nietQL1wFkZjaSQZ,spotify:track:6Be4b9nietQL1wFkZjaSQZ,https://api.spotify.com/v1/tracks/6Be4b9nietQL1wFkZjaSQZ,3,El Crucifijo de Piedra,Miguel Aceves Mejia,Lo Mejor De Lo Mejor De RCA Victor,2PactlWmapDE3PmauHBEPo,193733,193733,False,38
2 LOVIN U,DJ Premier,2 LOVIN U,2cLoHa7KlKFKdaRAUsChGs,0.739,0.743,7,-5.456,1,0.0354,0.0648,0.0,0.156,0.759,107.977,5iE1kLZ5WkcNYsVvaarrOT,5iE1kLZ5WkcNYsVvaarrOT,spotify:track:5iE1kLZ5WkcNYsVvaarrOT,spotify:track:5iE1kLZ5WkcNYsVvaarrOT,https://api.spotify.com/v1/tracks/5iE1kLZ5WkcNYsVvaarrOT,4,2 LOVIN U,DJ Premier,2 LOVIN U,2cLoHa7KlKFKdaRAUsChGs,181944,181944,False,30
Light Me Up,RL Grime,Light Me Up,32LYmNL9vi2bGxDKWynbP0,0.49,0.629,2,-4.072,0,0.0399,0.0732,0.0,0.0957,0.3,74.967,1Gr0gAdpY33Koxxey3Q0m4,1Gr0gAdpY33Koxxey3Q0m4,spotify:track:1Gr0gAdpY33Koxxey3Q0m4,spotify:track:1Gr0gAdpY33Koxxey3Q0m4,https://api.spotify.com/v1/tracks/1Gr0gAdpY33Koxxey3Q0m4,4,Light Me Up,RL Grime,Light Me Up,32LYmNL9vi2bGxDKWynbP0,201600,201600,False,32
Duele Decirte Adiós,Miguel Angel ElGenio,Duele Decirte Adiós,535dKY1rie2WwwBs1BAfwX,0.667,0.52,4,-7.429,1,0.0646,0.6,0.0,0.337,0.325,150.17,3EgAdNwjyQYb0zA9g4pcdC,3EgAdNwjyQYb0zA9g4pcdC,spotify:track:3EgAdNwjyQYb0zA9g4pcdC,spotify:track:3EgAdNwjyQYb0zA9g4pcdC,https://api.spotify.com/v1/tracks/3EgAdNwjyQYb0zA9g4pcdC,4,Duele Decirte Adiós,Miguel Angel ElGenio,Duele Decirte Adiós,535dKY1rie2WwwBs1BAfwX,274872,274871,True,38
Créele A Dios,Miguel Leal,Bella Historia De Amor,2Xm055m0c459QwrBwEJQEb,0.665,0.458,11,-10.51,1,0.0302,0.361,0.0,0.344,0.709,144.828,2OksCWFmnSuZxcPQEILjI1,2OksCWFmnSuZxcPQEILjI1,spotify:track:2OksCWFmnSuZxcPQEILjI1,spotify:track:2OksCWFmnSuZxcPQEILjI1,https://api.spotify.com/v1/tracks/2OksCWFmnSuZxcPQEILjI1,3,Créele A Dios,Miguel Leal,Bella Historia De Amor,2Xm055m0c459QwrBwEJQEb,199707,199706,False,31
Lost Messages (Migs Salty Vault Dub),Miguel Migs,The Sound Vault,7Dw7BczQrwyuUxpzMmojMQ,0.81,0.951,0,-5.015,0,0.0423,0.00222,0.246,0.0562,0.968,120.021,3guOWb2U5jwp87Z0zT00bX,3guOWb2U5jwp87Z0zT00bX,spotify:track:3guOWb2U5jwp87Z0zT00bX,spotify:track:3guOWb2U5jwp87Z0zT00bX,https://api.spotify.com/v1/tracks/3guOWb2U5jwp87Z0zT00bX,4,Lost Messages (Migs Salty Vault Dub),Miguel Migs,The Sound Vault,7Dw7BczQrwyuUxpzMmojMQ,337000,337000,False,30
Siempre En Me Corazon,Miguel Nacel,Romance en Piano Vol. 5,1bK8x0EdNcrJq0gDpzUdY5,0.687,0.266,3,-14.364,1,0.0373,0.826,0.826,0.14,0.3,99.302,0YWZLqOXBglE1vrtOKF0Zz,0YWZLqOXBglE1vrtOKF0Zz,spotify:track:0YWZLqOXBglE1vrtOKF0Zz,spotify:track:0YWZLqOXBglE1vrtOKF0Zz,https://api.spotify.com/v1/tracks/0YWZLqOXBglE1vrtOKF0Zz,4,Siempre En Me Corazon,Miguel Nacel,Romance en Piano Vol. 5,1bK8x0EdNcrJq0gDpzUdY5,109840,109840,False,39
Suave - En Vivo,Luis Miguel,El Concierto,6efyUFJcUK18KRFTMoxNSI,0.598,0.951,2,-5.574,1,0.0952,0.632,2.11e-06,0.941,0.335,105.113,5IFhE3o9hk6gIikWjTIynr,5IFhE3o9hk6gIikWjTIynr,spotify:track:5IFhE3o9hk6gIikWjTIynr,spotify:track:5IFhE3o9hk6gIikWjTIynr,https://api.spotify.com/v1/tracks/5IFhE3o9hk6gIikWjTIynr,4,Suave - En Vivo,Luis Miguel,El Concierto,6efyUFJcUK18KRFTMoxNSI,340800,340800,False,43
Corrido de Manuel Juárez,Miguel Y Miguel,Grandes De Joan Sebastián,7fpLd3ssUyFM5PQFgjk6Sb,0.63,0.627,7,-5.444,1,0.0277,0.389,0.0,0.0765,0.947,97.387,0OrSSO2y8XouFaL66KZGxD,0OrSSO2y8XouFaL66KZGxD,spotify:track:0OrSSO2y8XouFaL66KZGxD,spotify:track:0OrSSO2y8XouFaL66KZGxD,https://api.spotify.com/v1/tracks/0OrSSO2y8XouFaL66KZGxD,1,Corrido de Manuel Juárez,Miguel Y Miguel,Grandes De Joan Sebastián,7fpLd3ssUyFM5PQFgjk6Sb,289387,289386,False,32
Caricatura,Banda San Miguel,La Gran Historia Vol. 3,2UQGL9JQvYtvGacl2mk5zG,0.73,0.53,0,-9.141,0,0.0347,0.494,0.0,0.263,0.973,111.909,36RDdNC7DDXaqueeGvjSX1,36RDdNC7DDXaqueeGvjSX1,spotify:track:36RDdNC7DDXaqueeGvjSX1,spotify:track:36RDdNC7DDXaqueeGvjSX1,https://api.spotify.com/v1/tracks/36RDdNC7DDXaqueeGvjSX1,4,Caricatura,Banda San Miguel,La Gran Historia Vol. 3,2UQGL9JQvYtvGacl2mk5zG,158589,158589,False,39
Proud Corazón - Japanese Version,Hiiro Ishibashi,Coco (Original Motion Picture Soundtrack/Deluxe Edition),3j5JEm3SBNSwUmg6CsPZcJ,0.355,0.449,5,-6.373,1,0.0465,0.745,0.0,0.146,0.565,174.326,5fRJx95yalySCOXhYLI0A6,5fRJx95yalySCOXhYLI0A6,spotify:track:5fRJx95yalySCOXhYLI0A6,spotify:track:5fRJx95yalySCOXhYLI0A6,https://api.spotify.com/v1/tracks/5fRJx95yalySCOXhYLI0A6,3,Proud Corazón - Japanese Version,Hiiro Ishibashi,Coco (Original Motion Picture Soundtrack/Deluxe Edition),3j5JEm3SBNSwUmg6CsPZcJ,123880,123880,False,35
El Betiyo (En Vivo),Miguel Gonzalez,El Betiyo (En Vivo),2FLvbcoELVEnSPsCvdc9iZ,0.66,0.777,0,-5.429,1,0.0973,0.382,0.0,0.258,0.92,112.121,7bXIKw4ddsFQ5EvUiyuw8Y,7bXIKw4ddsFQ5EvUiyuw8Y,spotify:track:7bXIKw4ddsFQ5EvUiyuw8Y,spotify:track:7bXIKw4ddsFQ5EvUiyuw8Y,https://api.spotify.com/v1/tracks/7bXIKw4ddsFQ5EvUiyuw8Y,4,El Betiyo (En Vivo),Miguel Gonzalez,El Betiyo (En Vivo),2FLvbcoELVEnSPsCvdc9iZ,172352,172351,False,26
La Cafetera,Miguel Comando,El Origen,13gMDd39J6nXAzejTxAPSw,0.732,0.749,8,-4.714,1,0.248,0.36,0.0,0.0613,0.956,110.025,7DrMufHrjHyOyUlTHENign,7DrMufHrjHyOyUlTHENign,spotify:track:7DrMufHrjHyOyUlTHENign,spotify:track:7DrMufHrjHyOyUlTHENign,https://api.spotify.com/v1/tracks/7DrMufHrjHyOyUlTHENign,4,La Cafetera,Miguel Comando,El Origen,13gMDd39J6nXAzejTxAPSw,178533,178533,True,33
La Sigo Amando,Luis Miguel Fuentes,"14 Vallenatos Románticos, Vol. 9",7DuVFfhAVg6XgNaMENBFJ0,0.677,0.599,2,-5.129,1,0.031,0.662,0.0,0.125,0.414,130.219,3HzH1VqlHGDwEYndrUWegD,3HzH1VqlHGDwEYndrUWegD,spotify:track:3HzH1VqlHGDwEYndrUWegD,spotify:track:3HzH1VqlHGDwEYndrUWegD,https://api.spotify.com/v1/tracks/3HzH1VqlHGDwEYndrUWegD,4,La Sigo Amando,Luis Miguel Fuentes,"14 Vallenatos Románticos, Vol. 9",7DuVFfhAVg6XgNaMENBFJ0,311187,311186,False,28
Adorn - Spotify Sessions,Miguel,Spotify Sessions London,3RpDqtToIqvKnD6iQe9WT4,0.496,0.587,1,-4.137,1,0.197,0.317,1.83e-06,0.707,0.649,83.217,3w9PVE3uF2fnOx8atB690c,3w9PVE3uF2fnOx8atB690c,spotify:track:3w9PVE3uF2fnOx8atB690c,spotify:track:3w9PVE3uF2fnOx8atB690c,https://api.spotify.com/v1/tracks/3w9PVE3uF2fnOx8atB690c,4,Adorn - Spotify Sessions,Miguel,Spotify Sessions London,3RpDqtToIqvKnD6iQe9WT4,207947,207946,False,32
Don't Forget My Love - CID Remix,Diplo,Don't Forget My Love (Remixes),030hyEzr5UUs7mgadoQjrL,0.825,0.86,4,-5.111,1,0.124,0.029,0.0116,0.116,0.719,125.983,5AEsKmaKHfwny4OOsnLaTm,5AEsKmaKHfwny4OOsnLaTm,spotify:track:5AEsKmaKHfwny4OOsnLaTm,spotify:track:5AEsKmaKHfwny4OOsnLaTm,https://api.spotify.com/v1/tracks/5AEsKmaKHfwny4OOsnLaTm,4,Don't Forget My Love - CID Remix,Diplo,Don't Forget My Love (Remixes),030hyEzr5UUs7mgadoQjrL,157143,157142,False,32
Abrázame,Luis Miguel,Nada Es Igual,0WN5rXI75cVpVMiZ646oyn,0.5,0.582,5,-4.935,1,0.0289,0.39,0.0,0.194,0.21,121.019,2XZxK7IzFaS0BZMpSP8whW,2XZxK7IzFaS0BZMpSP8whW,spotify:track:2XZxK7IzFaS0BZMpSP8whW,spotify:track:2XZxK7IzFaS0BZMpSP8whW,https://api.spotify.com/v1/tracks/2XZxK7IzFaS0BZMpSP8whW,4,Abrázame,Luis Miguel,Nada Es Igual,0WN5rXI75cVpVMiZ646oyn,217707,217706,False,43
Una Madre No Se Cansa de Esperar,Coros Parroquia San Miguel,"Cantos de Fe, Vol. 1",2O6EwWAFr2KQ9ciTCp3Z2Z,0.552,0.35,0,-10.234,1,0.0276,0.726,0.0,0.102,0.469,152.048,6jL34zvQkbT02O6eR1JvXB,6jL34zvQkbT02O6eR1JvXB,spotify:track:6jL34zvQkbT02O6eR1JvXB,spotify:track:6jL34zvQkbT02O6eR1JvXB,https://api.spotify.com/v1/tracks/6jL34zvQkbT02O6eR1JvXB,4,Una Madre No Se Cansa de Esperar,Coros Parroquia San Miguel,"Cantos de Fe, Vol. 1",2O6EwWAFr2KQ9ciTCp3Z2Z,250827,250826,False,33
Lo que queda de mí,Luis Miguel,Luis Miguel (Edición De Lujo),3MpbAt21ozNGRmmLCmP2ed,0.377,0.467,0,-6.942,1,0.0291,0.219,2.12e-06,0.0998,0.11,74.124,5hNTZloXkMLolrgNaMqd7B,5hNTZloXkMLolrgNaMqd7B,spotify:track:5hNTZloXkMLolrgNaMqd7B,spotify:track:5hNTZloXkMLolrgNaMqd7B,https://api.spotify.com/v1/tracks/5hNTZloXkMLolrgNaMqd7B,3,Lo que queda de mí,Luis Miguel,Luis Miguel (Edición De Lujo),3MpbAt21ozNGRmmLCmP2ed,165427,165426,False,43
Bambú (with Fonseca) - MTV Unplugged,Miguel Bosé,MTV Unplugged,4B0mVzwgm0IihR4Qzg82FO,0.454,0.965,4,-5.986,0,0.144,0.0969,1.74e-06,0.985,0.53,174.049,1PYXjKH808Pkau3rqPScnO,1PYXjKH808Pkau3rqPScnO,spotify:track:1PYXjKH808Pkau3rqPScnO,spotify:track:1PYXjKH808Pkau3rqPScnO,https://api.spotify.com/v1/tracks/1PYXjKH808Pkau3rqPScnO,4,Bambú (with Fonseca) - MTV Unplugged,Miguel Bosé,MTV Unplugged,4B0mVzwgm0IihR4Qzg82FO,307853,307853,False,42
Infinity - Miguel Angelo Remix,Guru Josh Project,Infinity (Miguel Angelo Remix),6iQlUdAry6DTonRtztwGDS,0.53,0.86,7,-5.266,0,0.0539,2.73e-05,0.000359,0.759,0.483,125.075,2lIhwPUNSDgM7SmcgBeYrD,2lIhwPUNSDgM7SmcgBeYrD,spotify:track:2lIhwPUNSDgM7SmcgBeYrD,spotify:track:2lIhwPUNSDgM7SmcgBeYrD,https://api.spotify.com/v1/tracks/2lIhwPUNSDgM7SmcgBeYrD,4,Infinity - Miguel Angelo Remix,Guru Josh Project,Infinity (Miguel Angelo Remix),6iQlUdAry6DTonRtztwGDS,170160,170160,False,38
a beautiful exit,Miguel,Wildheart,6b5WANFyoXhaMTXPqLF6ez,0.538,0.491,6,-6.476,1,0.0279,0.0998,1.37e-06,0.824,0.251,142.719,3MvHe5uQveP6f632wBFQnI,3MvHe5uQveP6f632wBFQnI,spotify:track:3MvHe5uQveP6f632wBFQnI,spotify:track:3MvHe5uQveP6f632wBFQnI,https://api.spotify.com/v1/tracks/3MvHe5uQveP6f632wBFQnI,4,a beautiful exit,Miguel,Wildheart,6b5WANFyoXhaMTXPqLF6ez,184587,184586,False,26
Come Here,Talib Kweli,Prisoner Of Conscious,6YUPe2hn7M8zBm3yC9JhR3,0.722,0.776,5,-7.414,1,0.201,0.0659,0.0,0.176,0.531,106.08,58IdkLoP0U5gFU0CmxvemO,58IdkLoP0U5gFU0CmxvemO,spotify:track:58IdkLoP0U5gFU0CmxvemO,spotify:track:58IdkLoP0U5gFU0CmxvemO,https://api.spotify.com/v1/tracks/58IdkLoP0U5gFU0CmxvemO,4,Come Here,Talib Kweli,Prisoner Of Conscious,6YUPe2hn7M8zBm3yC9JhR3,267921,267920,True,27
On My Mind,Mad Miguel,On My Mind,1bgE9vwOyETF2xIqNc4YSK,0.662,0.872,2,-4.801,1,0.0387,0.00505,0.647,0.312,0.131,125.949,7hgNwlvv5vW8oUaAUTfTEP,7hgNwlvv5vW8oUaAUTfTEP,spotify:track:7hgNwlvv5vW8oUaAUTfTEP,spotify:track:7hgNwlvv5vW8oUaAUTfTEP,https://api.spotify.com/v1/tracks/7hgNwlvv5vW8oUaAUTfTEP,3,On My Mind,Mad Miguel,On My Mind,1bgE9vwOyETF2xIqNc4YSK,145719,145719,False,33
Popurri Luis Miguel,Banda Misteriosa,Popurri Luis Miguel,5YsrrVBjrxv9OF0vi8loqH,0.78,0.909,10,-2.837,1,0.0362,0.221,0.0,0.187,0.962,152.97,42vpGv48xEU5axPZZkXykc,42vpGv48xEU5axPZZkXykc,spotify:track:42vpGv48xEU5axPZZkXykc,spotify:track:42vpGv48xEU5axPZZkXykc,https://api.spotify.com/v1/tracks/42vpGv48xEU5axPZZkXykc,4,Popurri Luis Miguel,Banda Misteriosa,Popurri Luis Miguel,5YsrrVBjrxv9OF0vi8loqH,387624,387624,False,31
Nike Y Adidas,miguel cornejo,Nike Y Adidas,7geVwP9eXSmq1GDR5Nc5ZH,0.671,0.62,4,-6.171,0,0.0378,0.365,0.0,0.296,0.644,82.703,3WLWwlOx9pZiL07fhInkKA,3WLWwlOx9pZiL07fhInkKA,spotify:track:3WLWwlOx9pZiL07fhInkKA,spotify:track:3WLWwlOx9pZiL07fhInkKA,https://api.spotify.com/v1/tracks/3WLWwlOx9pZiL07fhInkKA,3,Nike Y Adidas,miguel cornejo,Nike Y Adidas,7geVwP9eXSmq1GDR5Nc5ZH,179049,179048,False,34
El Cisne,Miguel Y Miguel,En El Corazón Del Pueblo,6a6GDleT9w7OWD1jaZbebi,0.778,0.419,1,-8.144,0,0.0397,0.806,1.65e-06,0.0907,0.7,116.142,1lW9EHvcAdm8Pqdrc2g82X,1lW9EHvcAdm8Pqdrc2g82X,spotify:track:1lW9EHvcAdm8Pqdrc2g82X,spotify:track:1lW9EHvcAdm8Pqdrc2g82X,https://api.spotify.com/v1/tracks/1lW9EHvcAdm8Pqdrc2g82X,4,El Cisne,Miguel Y Miguel,En El Corazón Del Pueblo,6a6GDleT9w7OWD1jaZbebi,204413,204413,False,30
Teresita,Miguel Y Miguel,Cruz De Madera,6D9a2VeAyvMqcCN27uzi4V,0.655,0.406,8,-9.653,1,0.039,0.798,2.22e-05,0.586,0.536,81.54,7sT1S7IoDzKRCEIwJHYTVI,7sT1S7IoDzKRCEIwJHYTVI,spotify:track:7sT1S7IoDzKRCEIwJHYTVI,spotify:track:7sT1S7IoDzKRCEIwJHYTVI,https://api.spotify.com/v1/tracks/7sT1S7IoDzKRCEIwJHYTVI,1,Teresita,Miguel Y Miguel,Cruz De Madera,6D9a2VeAyvMqcCN27uzi4V,193293,193293,False,29
Éxtasis - Remix,Millonario & W. Corona,Así Soy Yo,7I1mThh5NCgS2BqrAWcMdi,0.893,0.784,8,-4.647,1,0.0923,0.0102,0.0,0.0798,0.845,126.006,2BXkStGizKOfxIkQRKeSWT,2BXkStGizKOfxIkQRKeSWT,spotify:track:2BXkStGizKOfxIkQRKeSWT,spotify:track:2BXkStGizKOfxIkQRKeSWT,https://api.spotify.com/v1/tracks/2BXkStGizKOfxIkQRKeSWT,4,Éxtasis - Remix,Millonario & W. Corona,Así Soy Yo,7I1mThh5NCgS2BqrAWcMdi,303827,303826,True,43
